Label	ImageNumber	X_cordinate	Y_cordinate
SmoothSphere	46	167.45421245421247	122.9908424908425
CrenatedDisc_	46	210.86236559139786	119.75913978494623
SmoothDisc	46	120.10723192019951	163.74064837905237
CrenatedDisc_	46	261.2739130434783	163.46521739130438
CrenatedSphere	46	23.171957671957674	167.64814814814815
CrenatedDisc_	46	70.8047619047619	165.49761904761903
CrenatedDisc_	46	215.5512528473804	168.37129840546697
CrenatedDisc_	46	166.33056133056132	171.38045738045741
CrenatedDisc_	46	70.65738758029978	215.38543897216275
CrenatedDisc_	46	168.65268065268066	214.41025641025644
Side	46	212.48069498069495	216.472972972973
SmoothDisc	46	23.394557823129247	216.24263038548756
Side	46	118.75446428571428	216.65848214285717
SmoothDisc	46	261.3530805687204	216.62796208530807
CrenatedDisc_	46	22.705188679245282	260.813679245283
CrenatedSphere	46	71.80055401662051	263.48476454293626
SmoothDisc	47	21.26094276094276	21.39225589225589
CrenatedSpheroid	47	121.01799100449774	21.778110944527736
CrenatedSphere	47	168.80313837375178	23.96148359486448
SmoothDisc	47	71.57142857142857	24.849462365591396
Side	47	70.59719438877754	70.61523046092184
Side	47	122.876560332871	69.18446601941747
SmoothDisc	47	22.50198675496689	70.18543046357615
CrenatedSpheroid	47	167.11074918566774	70.56514657980456
CrenatedDisc_	47	23.27687296416939	115.47882736156352
Side	47	166.17598684210526	118.24506578947368
CrenatedDiscoid	47	119.26564673157162	119.18358831710708
Side	47	73.40746500777605	122.84758942457232
CrenatedDisc_	47	21.66716641679161	166.8200899550225
SmoothDisc	48	169.89115646258503	20.99546485260771
Side	48	74.34653465346534	21.75643564356436
CrenatedDisc_	48	24.589041095890412	22.589041095890412
SmoothDisc	48	217.0299539170507	23.191244239631338
CrenatedSphere	48	23.938144329896907	68.69278350515464
CrenatedSphere	48	69.92774566473989	69.49421965317919
SmoothDisc	48	216.2283464566929	70.37204724409449
CrenatedSpheroid	48	165.25233644859813	72.87383177570094
SmoothDisc	48	118.27902240325865	75.37881873727086
SmoothDisc	48	166.8766519823789	116.0
Side	48	22.21104536489152	118.25641025641028
CrenatedSpheroid	48	118.97899159663864	118.10714285714286
SmoothDisc	48	214.5522935779817	117.54311926605504
Side	48	71.5326278659612	120.7971781305115
SmoothDisc	48	72.52471482889734	165.07604562737643
SmoothDisc	48	20.843971631205672	167.43262411347519
Side	48	169.02558139534884	167.86511627906978
CrenatedSpheroid	48	214.4186602870813	169.0311004784689
CrenatedSpheroid	48	23.061702127659572	213.7212765957447
SmoothSphere	48	166.62997658079624	214.29508196721312
SmoothDisc	48	69.54567901234567	215.12098765432097
Side	48	122.06026785714286	217.4174107142857
CrenatedSphere	48	215.20740740740743	217.1456790123457
CrenatedDiscoid	49	23.430615164520745	22.682403433476395
SmoothDisc	49	119.29088471849865	22.493297587131366
CrenatedSpheroid	49	168.69937106918238	23.31949685534591
Side	49	66.62351387054161	22.387054161162485
Side	49	263.10764872521247	24.439093484419264
SmoothSphere	49	214.46610169491527	27.204802259887014
SmoothDisc	49	18.347600518806747	68.27496757457847
SmoothDisc	49	71.10724233983288	70.07660167130919
CrenatedDisc_	49	163.3917378917379	72.13817663817662
CrenatedSphere	49	215.34508076358296	71.32305433186491
SmoothDisc	49	265.992795389049	71.81700288184437
CrenatedSphere	49	119.33650416171223	73.49940546967893
SmoothDisc	49	166.4207920792079	119.11881188118812
CrenatedSpheroid	49	70.51216216216216	118.4
CrenatedDiscoid	49	262.25961538461536	118.37820512820512
CrenatedDiscoid	49	214.81471389645776	120.43188010899182
SmoothDisc	49	22.739304812834224	121.30614973262031
SmoothDisc	49	117.33155080213905	121.97058823529413
SmoothDisc	49	166.80704441041348	165.64624808575803
Side	49	216.06521739130437	166.10714285714286
Side	49	266.76942046855726	166.81874229346485
SmoothDisc	49	24.672592592592594	167.50074074074075
CrenatedSpheroid	49	120.54649499284693	166.75536480686696
SmoothDisc	49	72.82362204724409	168.5732283464567
SmoothDisc	49	118.06	213.39
SmoothDisc	49	216.68989071038246	215.48224043715848
SmoothDisc	49	74.2292490118577	215.28458498023718
SmoothDisc	49	167.38629737609332	216.50874635568516
SmoothDisc	49	24.18604651162791	217.469476744186
Side	49	264.71450381679387	217.5450381679389
SmoothDisc	49	122.04552129221732	260.70044052863443
Side	49	72.2867332382311	261.5777460770328
SmoothDisc	49	25.98307952622673	264.4991539763113
Side	50	120.10152990264255	20.895688456189152
CrenatedSpheroid	50	169.14508580343212	21.870514820592824
SmoothDisc	50	311.53323903818955	21.97171145685997
CrenatedSphere	50	22.388813096862208	23.571623465211452
CrenatedDisc_	50	263.1305057096248	24.01468189233279
SmoothDisc	50	216.95245398773002	24.763803680981603
CrenatedDisc_	50	72.11501597444091	26.608626198083066
SmoothSphere	50	165.30265486725662	68.69557522123894
CrenatedDisc_	50	216.46753246753246	70.14521841794569
SmoothSphere	50	311.518409425626	71.58468335787921
SmoothDisc	50	25.760445682451248	72.49442896935933
CrenatedSpheroid	50	119.58441558441557	71.42370129870129
Side	50	261.2518518518518	73.32962962962962
CrenatedDiscoid	50	69.63358778625954	73.3328244274809
SmoothSphere	50	313.2845528455285	116.76747967479677
CrenatedDiscoid	50	166.48312611012437	117.9449378330373
CrenatedDiscoid	50	71.26916524701873	118.20783645655878
SmoothDisc	50	118.80058651026393	119.54838709677419
CrenatedDisc_	50	216.00273224043715	118.77049180327869
SmoothSphere	50	262.786271450858	119.33697347893916
CrenatedSphere	50	25.69375	120.590625
CrenatedSpheroid	50	216.77623456790127	165.34722222222226
Side	50	68.20826952526801	165.98162327718222
CrenatedDisc_	50	312.10067114093965	166.9046979865772
SmoothDisc	50	164.5357664233577	167.27737226277372
SmoothSphere	50	262.56317689530687	167.31407942238266
SmoothDisc	50	22.357400722021666	168.91095066185318
Side	50	120.88751926040062	168.87827426810478
CrenatedDisc_	50	21.115447154471546	213.64715447154472
CrenatedDisc_	50	167.20563380281686	213.18450704225356
CrenatedDisc_	50	114.86604774535809	214.06631299734744
CrenatedSpheroid	50	71.95371669004207	215.30294530154282
CrenatedSpheroid	50	265.13509544787075	217.94419970631424
SmoothDisc	50	310.23	217.65857142857143
Side	50	213.10317460317458	218.7746031746032
Side	50	67.60330578512396	263.09090909090907
SmoothDisc	50	118.486646884273	262.0207715133531
SmoothDisc	50	214.3841166936791	261.97406807131284
CrenatedDisc_	50	262.6297577854671	263.560553633218
Side	50	311.71971066907776	264.133815551537
Side	50	23.01676829268293	265.327743902439
CrenatedSpheroid	50	166.2486288848263	265.58135283363805
SmoothSphere	50	24.55712270803949	310.15232722143867
CrenatedDiscoid	51	25.73333333333333	21.96551724137931
SmoothDisc	51	167.65668202764974	22.90552995391705
CrenatedSpheroid	51	70.44351464435145	24.255230125523013
Side	51	262.5063829787234	23.00638297872341
CrenatedSphere	51	119.36494845360822	24.451546391752572
SmoothDisc	51	216.48990825688077	24.653211009174317
CrenatedDiscoid	51	263.85555555555555	69.68888888888888
SmoothDisc	51	71.0296803652968	70.9794520547945
CrenatedDiscoid	51	119.34521158129176	70.7728285077951
CrenatedSpheroid	51	167.42557651991615	71.2201257861635
SmoothDisc	51	22.245867768595037	74.08677685950413
CrenatedSphere	51	216.35208333333333	74.73958333333333
CrenatedDisc_	51	213.62992125984246	116.65748031496064
CrenatedSpheroid	51	263.1734234234234	117.46846846846847
CrenatedDisc_	51	21.879924953095685	119.23827392120073
SmoothDisc	51	122.36717062634987	119.27645788336932
SmoothDisc	51	165.6359649122807	121.10964912280701
CrenatedDisc_	51	69.98987854251014	122.32995951417006
Side	51	117.6686746987952	165.18072289156626
Side	51	22.450216450216452	165.04978354978354
Side	51	168.62419006479482	166.39524838012957
Side	51	214.66301969365426	166.98249452954047
Side	51	71.63894967177242	167.80962800875272
SmoothDisc	51	262.14375	169.2125
SmoothSphere	51	168.4587525150905	213.5814889336016
CrenatedSpheroid	51	263.87163561076596	213.8136645962733
SmoothDisc	51	22.214	214.502
SmoothDisc	51	73.14519056261342	215.38112522686023
CrenatedSphere	51	120.48666666666666	216.57555555555558
SmoothDisc	51	214.8096280087527	217.6542669584245
Side	51	167.75445544554458	264.5821782178217
CrenatedDisc_	51	72.13555992141454	265.00196463654225
CrenatedSpheroid	51	117.49075975359342	264.64271047227925
Side	51	214.8125	265.37291666666664
Side	51	22.92963752665245	267.2643923240939
CrenatedDiscoid	52	72.58811475409834	21.606557377049185
CrenatedSphere	52	22.651785714285715	21.901785714285715
CrenatedDisc_	52	164.7351598173516	22.013698630136986
CrenatedSphere	52	119.11510791366908	23.11990407673861
CrenatedDisc_	52	215.25650557620816	22.50185873605948
Side	52	262.41923774954626	24.40290381125227
SmoothDisc	52	71.1987041036717	67.6889848812095
Side	52	23.18090452261307	69.55778894472361
Side	52	262.5736434108527	70.20930232558139
Side	52	119.12836438923395	70.58178053830228
CrenatedSpheroid	52	215.37434554973822	71.74083769633508
CrenatedDiscoid	52	164.70068027210885	73.03401360544218
SmoothDisc	52	212.19428571428568	116.41333333333333
Side	52	73.64255319148934	117.77446808510638
CrenatedDisc_	52	119.85287846481876	118.53304904051173
SmoothDisc	52	264.5142231947484	119.6870897155361
SmoothDisc	52	22.40433925049309	121.45759368836292
Side	52	166.74395161290326	121.56854838709677
SmoothDisc	52	23.338551859099802	165.2602739726027
SmoothDisc	52	120.47300215982722	165.35205183585313
SmoothDisc	52	214.46357615894038	166.31567328918322
SmoothDisc	52	261.6576923076923	164.91346153846158
CrenatedSphere	52	68.16037735849056	169.24528301886792
CrenatedDiscoid	52	165.83665338645417	168.9183266932271
CrenatedDisc_	52	117.95294117647059	212.4470588235294
SmoothDisc	52	166.58165548098438	212.15436241610738
SmoothDisc	52	69.71834625322997	212.05943152454776
CrenatedSpheroid	52	214.7957894736842	217.24421052631575
CrenatedDisc_	52	264.54579439252336	217.36822429906545
SmoothDisc	52	23.217659137576998	218.2689938398357
SmoothDisc	52	70.03921568627452	263.1917211328976
SmoothDisc	52	21.488326848249024	263.4182879377432
Side	52	116.00497512437813	266.2363184079602
SmoothDisc	53	215.47761194029846	21.918976545842213
SmoothDisc	53	262.958904109589	21.63926940639269
SmoothDisc	53	23.160949868073878	22.221635883905005
Side	53	118.94782608695652	22.269565217391303
SmoothDisc	53	166.3553875236295	20.60302457466919
Side	53	70.44086021505377	23.752688172043012
SmoothDisc	53	168.01606425702812	68.69477911646585
CrenatedSpheroid	53	261.2255319148936	70.37659574468086
SmoothDisc	53	71.84123711340206	72.22680412371135
CrenatedSpheroid	53	215.13452914798202	73.16591928251121
SmoothDisc	53	20.136563876651984	72.11233480176212
CrenatedDisc_	53	117.71182795698923	72.8688172043011
Side	53	72.51703406813627	118.33266533066131
SmoothDisc	53	167.61596958174906	118.23574144486692
Side	53	262.503937007874	118.8766404199475
Side	53	214.47240618101543	120.37969094922735
CrenatedDisc_	53	110.288	119.33066666666667
CrenatedSpheroid	53	21.139380530973447	122.641592920354
SmoothDisc	53	217.71894093686356	164.16700610997964
CrenatedDiscoid	53	263.4807339449541	165.4
SmoothDisc	53	23.976190476190478	164.74725274725276
CrenatedSpheroid	53	73.13680154142581	169.2466281310212
SmoothDisc	53	120.23756906077348	171.0478821362799
CrenatedDisc_	53	166.0272536687631	170.28511530398322
CrenatedSphere	53	119.49889624724062	212.57174392935985
SmoothDisc	53	213.62907268170426	216.92731829573933
CrenatedSphere	53	20.402877697841728	214.47961630695443
SmoothDisc	53	167.56103286384976	215.97652582159625
SmoothDisc	53	265.70899470899474	218.69312169312167
CrenatedSphere	53	71.53061224489795	221.4734693877551
CrenatedSpheroid	54	73.15431164901663	21.72465960665658
CrenatedDiscoid	54	216.0339233038348	23.72713864306785
SmoothDisc	54	120.82853025936599	25.538904899135453
SmoothDisc	54	25.716814159292035	24.483185840707964
CrenatedSphere	54	161.24796747967483	33.09349593495935
SmoothSphere	54	119.72941176470587	68.58655462184875
CrenatedSphere	54	24.092903225806452	69.0232258064516
Side	54	167.01304347826087	72.60434782608694
SmoothDisc	54	213.989218328841	72.42183288409706
CrenatedDisc_	54	72.31194295900178	73.92156862745098
CrenatedDisc_	54	69.9959349593496	117.28184281842822
SmoothDisc	54	22.09666080843585	117.0773286467487
SmoothDisc	54	120.73316062176167	117.64766839378237
CrenatedDisc_	54	169.07305194805195	118.2987012987013
Side	54	217.85315712187958	118.98825256975037
SmoothDisc	54	21.863970588235293	163.7316176470588
CrenatedSpheroid	54	118.48936170212765	164.4353518821604
Side	54	73.00891719745222	165.63694267515925
Side	54	168.98759689922483	169.10077519379846
SmoothDisc	54	214.95541401273888	169.35881104033967
SmoothSphere	54	64.44964539007094	211.05673758865245
SmoothDisc	54	169.51174289245986	214.16563658838075
SmoothDisc	54	24.025936599423627	216.3299711815562
CrenatedSphere	54	122.44634525660965	215.4805598755832
CrenatedDisc_	55	25.028436018957354	21.393364928909953
Side	55	73.06769825918762	23.51257253384913
SmoothDisc	55	215.53731343283584	23.155650319829427
CrenatedSpheroid	55	121.1353383458647	23.72681704260652
CrenatedSphere	55	168.53515625	26.123046875
CrenatedDisc_	55	166.8043956043956	68.53846153846153
CrenatedDisc_	55	24.446153846153845	70.25
Side	55	119.59234234234236	71.32432432432431
Side	55	215.61915887850463	71.04906542056075
CrenatedSphere	55	69.84051724137932	72.01724137931033
CrenatedSphere	55	168.36514522821574	115.00414937759336
SmoothDisc	55	121.02079002079003	116.4095634095634
SmoothDisc	55	214.3479318734793	117.12895377128952
SmoothDisc	55	22.305555555555557	119.40811965811966
CrenatedSphere	55	71.26415094339623	120.41299790356396
Side	55	119.98159509202452	165.95296523517382
SmoothDisc	55	168.5483870967742	166.6021505376344
SmoothDisc	55	70.98525798525799	167.63390663390663
Side	55	25.182971014492754	169.58514492753622
SmoothSphere	56	121.25692307692309	19.42923076923077
SmoothDisc	56	25.449180327868852	21.631147540983605
SmoothDisc	56	213.24725274725282	22.575091575091577
Side	56	167.41950464396285	23.02631578947368
CrenatedDisc_	56	264.21822033898303	21.989406779661017
Side	56	74.1881313131313	24.71969696969697
CrenatedSpheroid	56	215.14961636828644	69.60230179028133
CrenatedDiscoid	56	71.38709677419354	70.09216589861751
CrenatedSpheroid	56	120.74193548387095	70.85065710872163
SmoothDisc	56	167.98085419734903	72.05154639175258
CrenatedDisc_	56	265.5546415981199	72.36662749706227
CrenatedSpheroid	56	23.880877742946712	74.23197492163011
CrenatedSphere	56	165.34323432343234	115.76567656765677
Side	56	23.724269377382463	117.82719186785259
Side	56	214.68539325842698	118.2064606741573
Side	56	266.4490358126721	119.09228650137743
SmoothDisc	56	74.4594180704441	120.29555895865238
Side	56	118.96385542168673	120.20998278829605
SmoothDisc	56	70.61846153846155	166.04
CrenatedSphere	56	266.16317991631803	167.36122733612274
CrenatedSpheroid	56	212.52044609665427	167.61462205700124
SmoothDisc	56	20.975288303130146	167.9884678747941
SmoothSphere	56	119.0672	168.496
Side	56	170.23661270236613	168.69240348692404
CrenatedSphere	56	71.51094890510949	212.68175182481755
SmoothDisc	56	120.18952618453864	215.21197007481297
CrenatedSphere	56	263.6014851485149	215.8589108910891
SmoothDisc	56	168.61290322580646	217.90322580645162
SmoothDisc	56	215.32162921348316	218.73174157303367
CrenatedDisc_	56	23.124633431085048	218.44721407624638
Side	56	72.52160953800299	260.07600596125184
CrenatedSpheroid	56	23.68187422934649	265.6806411837238
SmoothDisc	57	216.472972972973	19.58277027027027
CrenatedDiscoid	57	164.19900497512438	21.95190713101161
CrenatedSpheroid	57	19.804971319311665	23.5812619502868
CrenatedSpheroid	57	116.6131386861314	23.515328467153285
CrenatedSpheroid	57	68.66666666666667	23.610576923076927
Side	57	258.7394136807817	25.042345276872965
Side	57	168.54407294832828	69.11854103343465
SmoothDisc	57	215.9480122324159	68.77522935779818
CrenatedSphere	57	263.06461538461537	69.1123076923077
Side	57	118.99360613810741	70.23657289002557
Side	57	22.773296244784426	70.74965229485396
Side	57	70.2108938547486	72.03631284916202
CrenatedSpheroid	57	170.36311239193085	117.2406340057637
SmoothDisc	57	118.10344827586206	118.41666666666669
CrenatedDisc_	57	71.0446549391069	119.44925575101487
CrenatedDiscoid	57	22.626074498567327	120.36532951289398
Side	57	214.61148648648648	121.2820945945946
CrenatedSpheroid	57	263.35714285714283	120.30662020905923
Side	57	120.64432029795158	163.73743016759778
SmoothDisc	57	259.4912559618443	166.52464228934818
Side	57	25.4816	167.216
SmoothDisc	57	69.18666666666665	164.74166666666667
SmoothSphere	57	213.83546099290783	167.06382978723406
SmoothDisc	57	167.5707070707071	168.62962962962962
CrenatedDiscoid	57	262.695102685624	214.1690363349131
CrenatedDiscoid	57	24.721862871927556	215.745148771022
CrenatedSpheroid	57	118.5530012771392	215.8939974457216
CrenatedDisc_	57	216.90296052631575	214.66776315789474
SmoothSphere	57	164.45871559633028	216.98532110091745
Side	57	68.51663747810858	217.89842381786337
CrenatedDiscoid	57	22.928446771378713	260.9301919720768
Side	57	74.87856257744735	262.4399008674102
SmoothSphere	58	120.1550925925926	23.155092592592588
CrenatedSphere	58	216.2895377128954	23.111922141119226
CrenatedDiscoid	58	74.12678936605317	23.781186094069533
Side	58	167.8249097472924	23.241877256317693
CrenatedDisc_	58	23.96415094339623	24.673584905660377
CrenatedDisc_	58	265.04422604422604	24.960687960687963
CrenatedSpheroid	58	311.58508604206503	25.32887189292543
Side	58	71.199203187251	69.65338645418325
CrenatedSpheroid	58	23.714987714987718	71.5036855036855
SmoothDisc	58	117.50642201834863	71.63853211009176
SmoothDisc	58	263.01771653543307	71.89566929133858
SmoothDisc	58	167.19189765458418	72.5223880597015
CrenatedSphere	58	214.2875816993464	73.47494553376906
Side	58	309.80834914611006	73.85578747628084
CrenatedDisc_	58	22.514705882352942	116.41911764705885
SmoothSphere	58	215.29321663019687	118.46827133479212
CrenatedDiscoid	58	166.74717832957114	119.941309255079
SmoothDisc	58	313.2629399585921	119.3975155279503
Side	58	71.21314741035856	120.48007968127492
SmoothDisc	58	118.1762114537445	120.66740088105728
SmoothDisc	58	263.7433264887064	121.24640657084187
Side	58	22.345631067961165	164.85631067961162
CrenatedSpheroid	58	167.0590909090909	166.2409090909091
CrenatedDiscoid	58	118.32882882882885	166.97972972972974
SmoothSphere	58	71.21920668058455	168.46764091858037
CrenatedDisc_	58	314.2892561983471	167.85123966942146
CrenatedSphere	58	263.2591792656588	169.28941684665227
Side	58	214.9173076923077	171.10576923076925
CrenatedDisc_	58	22.4551282051282	213.72222222222226
Side	58	121.67068273092372	214.06827309236945
CrenatedDisc_	58	310.26559356136823	214.63179074446683
CrenatedDisc_	58	71.78411405295316	216.0020366598778
CrenatedDiscoid	58	212.88888888888889	216.3946360153257
SmoothDisc	58	262.5748502994012	215.70658682634726
CrenatedSpheroid	58	168.08865979381443	217.83711340206185
SmoothDisc	58	120.57446808510642	261.7
CrenatedDiscoid	58	215.99038461538458	261.98798076923083
CrenatedDiscoid	58	263.20754716981133	262.496855345912
CrenatedDiscoid	58	23.86018957345972	263.16350710900474
CrenatedSpheroid	58	311.86228813559325	262.292372881356
SmoothDisc	58	72.68686868686869	263.9939393939394
Side	58	169.95126705653018	265.1910331384016
CrenatedDiscoid	58	74.15992647058822	310.72610294117646
SmoothDisc	58	22.731123388581953	315.7219152854512
Side	59	71.67889908256882	21.279816513761467
SmoothDisc	59	262.4310722100656	21.603938730853397
Side	59	308.4331550802139	20.930481283422452
Side	59	216.97291666666663	24.404166666666665
SmoothDisc	59	22.639240506329113	24.883966244725734
SmoothDisc	59	117.19745222929936	24.72823779193206
CrenatedDisc_	59	165.64981273408242	26.205992509363288
SmoothDisc	59	70.12134831460675	68.4247191011236
SmoothDisc	59	212.71341463414637	68.4369918699187
Side	59	118.50346420323324	71.24018475750577
CrenatedSpheroid	59	309.73870333988214	70.7229862475442
Side	59	261.70066518847005	71.61640798226163
CrenatedSpheroid	59	164.44638949671773	73.04814004376368
CrenatedDisc_	59	23.62658227848101	74.17510548523207
SmoothSphere	59	309.6867704280156	116.46108949416342
CrenatedSpheroid	59	262.94153225806446	119.15927419354837
Side	59	71.79182879377431	117.88715953307393
SmoothDisc	59	118.14335060449051	120.18825561312609
SmoothDisc	59	215.8284424379233	120.03611738148985
CrenatedDisc_	59	24.515947467166978	121.79174484052533
Side	59	166.59486166007906	122.73517786561264
SmoothDisc	59	72.68971962616823	164.1607476635514
SmoothDisc	59	118.0319829424307	165.31982942430702
SmoothDisc	59	21.818181818181817	166.23517786561266
CrenatedDisc_	59	216.594	167.23
CrenatedSpheroid	59	260.8752642706131	167.03805496828753
Side	59	310.1198630136986	167.06678082191783
CrenatedDiscoid	59	165.14222222222222	168.84888888888887
Side	59	23.684210526315788	212.30382775119617
SmoothDisc	59	311.838056680162	212.8421052631579
SmoothSphere	59	119.4288990825688	213.9633027522936
CrenatedDisc_	59	164.52061855670104	214.83333333333331
CrenatedSphere	59	72.29359430604981	216.65124555160145
SmoothDisc	59	214.57942238267148	218.8249097472924
CrenatedSpheroid	59	264.1197718631179	219.08174904942962
Side	59	72.74791666666667	260.34583333333336
SmoothDisc	59	23.89530685920577	260.60649819494586
SmoothDisc	60	166.2870813397129	20.322966507177032
SmoothDisc	60	263.5011286681716	25.706546275395034
CrenatedSphere	60	70.36384976525821	25.176056338028175
CrenatedSphere	60	21.755501222493887	24.95354523227384
Side	60	214.28448275862067	25.80818965517241
CrenatedSphere	60	121.57142857142857	24.16393442622951
SmoothSphere	60	14.870229007633588	69.54007633587786
Side	60	71.04481132075472	70.43632075471699
Side	60	263.7924107142857	71.70535714285714
CrenatedSphere	60	169.43448275862067	70.21609195402299
CrenatedDisc_	60	118.91878172588831	71.74111675126903
SmoothDisc	60	217.11190476190475	72.86428571428571
CrenatedDisc_	60	215.8200836820084	118.17782426778244
CrenatedDiscoid	60	22.98639455782313	118.71598639455782
CrenatedDisc_	60	117.04498977505112	117.239263803681
SmoothDisc	60	164.3821138211382	120.79945799457994
Side	60	265.69396551724134	120.07974137931036
CrenatedSphere	60	70.1413043478261	117.27445652173913
CrenatedDiscoid	60	71.56571428571428	167.42095238095237
Side	60	119.49240780911065	166.6420824295011
CrenatedDiscoid	60	22.711252653927808	170.64331210191082
CrenatedDiscoid	60	262.1008547008547	166.44102564102562
SmoothDisc	60	167.95761078998072	170.02119460500964
SmoothSphere	60	213.96683673469386	166.39795918367346
CrenatedSpheroid	60	71.38983050847457	213.95641646489102
SmoothDisc	60	120.26616915422886	215.3283582089552
SmoothDisc	60	168.2773892773893	214.6410256410256
CrenatedDiscoid	60	218.70854271356785	217.5502512562814
Side	60	26.209433962264146	216.71320754716984
CrenatedSpheroid	60	262.9626168224299	215.17570093457942
Side	60	22.343811394891944	262.95874263261294
CrenatedSphere	60	71.74904214559388	261.8486590038314
SmoothDisc	60	117.52088452088451	265.8550368550369
Side	61	72.91640378548894	20.675078864353317
CrenatedDiscoid	61	25.40405405405405	22.363513513513517
Side	61	167.97907949790797	21.828451882845187
Side	61	119.27557755775578	22.742574257425748
Side	61	264.72069464544137	22.969609261939215
SmoothDisc	61	215.28192371475956	23.21724709784411
SmoothDisc	61	262.32625994694956	69.05305039787798
CrenatedDiscoid	61	121.00267379679144	71.24866310160428
CrenatedSpheroid	61	26.12156862745098	72.89281045751635
CrenatedDisc_	61	71.24582701062216	72.70257966616083
Side	61	166.62711864406782	72.24293785310735
Side	61	217.9510250569476	74.09794988610479
CrenatedDiscoid	61	168.11165048543688	117.82038834951456
SmoothDisc	61	22.90582959641256	117.89686098654707
CrenatedSpheroid	61	120.80575539568345	119.5568345323741
CrenatedDiscoid	61	68.80629539951572	121.67191283292978
SmoothDisc	61	215.78260869565216	121.80258519388954
CrenatedSpheroid	61	262.12020905923345	121.90592334494774
CrenatedSphere	61	169.53577371048254	163.33111480865225
SmoothDisc	61	216.24590163934425	167.2101341281669
CrenatedDisc_	61	262.1608775137112	167.01828153564898
SmoothDisc	61	73.84338896020537	167.7612323491656
SmoothDisc	61	24.395672333848534	165.48840803709427
CrenatedDiscoid	61	114.82028985507246	169.3072463768116
CrenatedDiscoid	61	72.34153400868306	213.4602026049204
SmoothDisc	61	25.98245614035088	213.73538011695908
Side	61	121.77811550151975	214.37386018237083
SmoothDisc	61	168.0646853146853	215.5664335664336
SmoothSphere	62	69.31150793650794	20.894841269841265
Side	62	215.90140845070422	21.413145539906107
CrenatedDiscoid	62	358.14018691588785	21.02570093457944
Side	62	23.82165605095541	21.420382165605094
SmoothSphere	62	168.58169934640526	24.97167755991285
Side	62	261.72823779193203	24.891719745222932
SmoothDisc	62	313.84957627118644	25.20550847457627
SmoothDisc	62	120.57504873294347	25.73879142300195
CrenatedSpheroid	62	71.90466926070039	70.5758754863813
Side	62	120.79065040650408	70.85365853658539
SmoothDisc	62	167.02469135802468	71.38765432098765
CrenatedSpheroid	62	312.3835341365462	71.96586345381527
Side	62	22.474468085106388	73.42340425531916
CrenatedSpheroid	62	215.27516778523488	72.6062639821029
Side	62	354.9134199134199	72.6969696969697
CrenatedDiscoid	62	261.4747252747253	74.35164835164834
SmoothSphere	62	215.97623400365632	115.21572212065813
Side	62	264.6888361045131	117.28978622327793
CrenatedSpheroid	62	71.51310043668123	117.56550218340612
CrenatedDisc_	62	310.76844783715006	118.2849872773537
SmoothDisc	62	118.11087420042645	118.64392324093815
CrenatedSpheroid	62	358.12235294117653	119.38117647058823
CrenatedDisc_	62	22.629441624365484	120.63959390862944
SmoothDisc	62	166.06736842105263	121.37473684210528
Side	62	23.118203309692674	165.97163120567376
CrenatedDisc_	62	166.45121951219514	166.23170731707316
SmoothDisc	62	360.1207627118644	165.84322033898306
Side	62	216.4279475982533	167.33842794759823
SmoothDisc	62	262.2441113490364	167.1134903640257
SmoothDisc	62	118.25812619502868	167.6730401529637
CrenatedDisc_	62	311.72844036697245	171.59266055045867
SmoothDisc	62	22.294382022471915	213.0539325842697
CrenatedDisc_	62	359.6765375854214	214.3644646924829
CrenatedDisc_	62	73.82978723404256	214.73829787234044
Side	62	215.4245076586433	215.00437636761487
Side	62	263.78170478170483	214.7775467775468
SmoothDisc	62	311.5540838852097	215.37527593818984
CrenatedDisc_	62	169.66349809885932	215.9429657794677
SmoothDisc	62	23.92584269662921	260.8494382022472
CrenatedDiscoid	62	73.22988505747126	262.18390804597703
Side	62	120.31796116504854	262.0388349514563
Side	62	166.67980295566502	262.0665024630542
CrenatedDisc_	62	359.47432762836183	262.4596577017115
SmoothDisc	62	265.2144212523719	263.12333965844397
SmoothDisc	62	310.6560364464693	264.65831435079724
SmoothDisc	62	21.962962962962962	311.7581699346405
CrenatedDiscoid	62	69.00889679715303	310.2864768683274
CrenatedDisc_	63	169.12108843537416	22.609523809523807
CrenatedDiscoid	63	119.3841554559043	22.382660687593425
SmoothDisc	63	264.7682926829268	23.915853658536587
Side	63	24.27317073170732	24.89024390243902
Side	63	71.41884057971016	24.76086956521739
Side	63	215.5385487528345	24.654195011337873
Side	63	312.4050235478807	25.036106750392467
CrenatedDisc_	63	20.936950146627566	69.61876832844575
CrenatedDiscoid	63	260.193083573487	69.86167146974063
CrenatedSpheroid	63	72.50138121546959	71.80801104972377
CrenatedDisc_	63	310.1547231270358	70.33387622149837
CrenatedSpheroid	63	161.4271844660194	73.95700416088766
CrenatedDisc_	63	120.56933115823816	73.13376835236542
CrenatedDisc_	63	214.2824773413897	73.30060422960725
SmoothDisc	63	169.13636363636363	117.010101010101
SmoothDisc	63	23.070911722141823	117.77279305354557
Side	63	119.1137026239067	116.89067055393585
SmoothDisc	63	70.81564245810057	117.00418994413408
CrenatedSpheroid	63	262.3607188703466	120.05134788189987
SmoothDisc	63	216.52086553323034	121.93972179289028
CrenatedSphere	63	304.1670918367347	122.07780612244898
CrenatedSpheroid	63	69.57627118644068	165.2898305084746
CrenatedDisc_	63	167.57430340557275	165.97058823529414
