Day	Label	Bag
D23	CrenatedDisc_	B2
D49	CrenatedDisc_	H3
D42	CrenatedDisc_	CE52
D36	CrenatedDisc_	CE48
D9	CrenatedDisc_	CE49
D30	CrenatedDisc_	B2
D42	CrenatedDisc_	D3
D9	CrenatedDisc_	A1
D14	CrenatedDisc_	CE50
D42	CrenatedDisc_	CE52
D28	CrenatedDisc_	CE49
D11	CrenatedDisc_	B2
D32	CrenatedDisc_	B2
D39	CrenatedDisc_	B2
D28	CrenatedDisc_	CE49
D14	CrenatedDisc_	CE50
D18	CrenatedDisc_	A1
D37	CrenatedDisc_	CE50
D2	CrenatedDisc_	CE52
D21	CrenatedDisc_	A1
D14	CrenatedDisc_	CE50
D11	CrenatedDisc_	CE50
D11	CrenatedDisc_	A1
D2	CrenatedDisc_	CE52
D14	CrenatedDisc_	CE52
D49	CrenatedDisc_	H3
D36	CrenatedDisc_	F2
D2	CrenatedDisc_	CE52
D28	CrenatedDisc_	CE49
D11	CrenatedDisc_	B2
D5	CrenatedDisc_	CE49
D14	CrenatedDisc_	F2
D32	CrenatedDisc_	B2
D9	CrenatedDisc_	B2
D42	CrenatedDisc_	CE52
D42	CrenatedDisc_	B2
D5	CrenatedDisc_	CE48
D16	CrenatedDisc_	CE49
D39	CrenatedDisc_	A1
D37	CrenatedDisc_	A1
D39	CrenatedDisc_	A1
D26	CrenatedDisc_	CE48
D49	CrenatedDisc_	H3
D18	CrenatedDisc_	CE50
D37	CrenatedDisc_	B2
D37	CrenatedDisc_	B2
D37	CrenatedDisc_	CE50
D23	CrenatedDisc_	F2
D21	CrenatedDisc_	B2
D9	CrenatedDisc_	CE48
D14	CrenatedDisc_	F2
D29	CrenatedDisc_	CE49
D28	CrenatedDisc_	F2
D28	CrenatedDisc_	A1
D37	CrenatedDisc_	B2
D11	CrenatedDisc_	A1
D26	CrenatedDisc_	CE48
D28	CrenatedDisc_	CE50
D9	CrenatedDisc_	B2
D2	CrenatedDisc_	CE52
D5	CrenatedDisc_	F2
D16	CrenatedDisc_	CE50
D14	CrenatedDisc_	CE50
D23	CrenatedDisc_	B2
D2	CrenatedDisc_	CE48
D5	CrenatedDisc_	CE48
D23	CrenatedDisc_	CE49
D11	CrenatedDisc_	A1
D14	CrenatedDisc_	F2
D2	CrenatedDisc_	CE49
D5	CrenatedDisc_	CE49
D42	CrenatedDisc_	D3
D42	CrenatedDisc_	D3
D2	CrenatedDisc_	CE52
D16	CrenatedDisc_	F2
D16	CrenatedDisc_	B2
D14	CrenatedDisc_	F2
D21	CrenatedDisc_	CE50
D2	CrenatedDisc_	CE52
D9	CrenatedDisc_	A1
D2	CrenatedDisc_	F2
D49	CrenatedDisc_	H3
D16	CrenatedDisc_	CE50
D16	CrenatedDisc_	F2
D28	CrenatedDisc_	CE49
D42	CrenatedDisc_	D3
D23	CrenatedDisc_	CE49
D16	CrenatedDisc_	CE50
D16	CrenatedDisc_	CE48
D30	CrenatedDisc_	A1
D18	CrenatedDisc_	A1
D21	CrenatedDisc_	A1
D42	CrenatedDisc_	CE52
D29	CrenatedDisc_	CE48
D42	CrenatedDisc_	D3
D49	CrenatedDisc_	H3
D26	CrenatedDisc_	CE49
D2	CrenatedDisc_	CE52
D14	CrenatedDisc_	CE49
D32	CrenatedDisc_	B2
D2	CrenatedDisc_	CE49
D42	CrenatedDisc_	D3
D16	CrenatedDisc_	A1
D5	CrenatedDisc_	F2
D18	CrenatedDisc_	A1
D18	CrenatedDisc_	A1
D23	CrenatedDisc_	B2
D42	CrenatedDisc_	A1
D42	CrenatedDisc_	A1
D16	CrenatedDisc_	CE48
D18	CrenatedDisc_	B2
D2	CrenatedDisc_	CE52
D39	CrenatedDisc_	A1
D49	CrenatedDisc_	H3
D39	CrenatedDisc_	B2
D28	CrenatedDisc_	F2
D28	CrenatedDisc_	B2
D2	CrenatedDisc_	CE48
D2	CrenatedDisc_	CE49
D42	CrenatedDisc_	D3
D14	CrenatedDisc_	A1
D14	CrenatedDisc_	B2
D18	CrenatedDisc_	CE50
D23	CrenatedDisc_	CE50
D21	CrenatedDisc_	CE50
D42	CrenatedDisc_	D3
D14	CrenatedDisc_	CE48
D11	CrenatedDisc_	CE50
D2	CrenatedDisc_	CE49
D28	CrenatedDisc_	A1
D5	CrenatedDisc_	CE48
D26	CrenatedDisc_	CE48
D42	CrenatedDisc_	CE52
D9	CrenatedDisc_	CE49
D42	CrenatedDisc_	CE52
D5	CrenatedDisc_	F2
D14	CrenatedDisc_	B2
D42	CrenatedDisc_	A1
D14	CrenatedDisc_	CE48
D14	CrenatedDisc_	A1
D2	CrenatedDisc_	CE52
D14	CrenatedDisc_	CE52
D14	CrenatedDisc_	CE49
D42	CrenatedDisc_	CE48
D14	CrenatedDisc_	CE52
D2	CrenatedDisc_	CE49
D32	CrenatedDisc_	CE50
D18	CrenatedDisc_	A1
D14	CrenatedDisc_	CE49
D5	CrenatedDisc_	F2
D5	CrenatedDisc_	F2
D26	CrenatedDisc_	CE49
D36	CrenatedDiscoid	CE49
D26	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D37	CrenatedDiscoid	A1
D37	CrenatedDiscoid	CE50
D21	CrenatedDiscoid	A1
D23	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	A1
D9	CrenatedDiscoid	B2
D36	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE49
D21	CrenatedDiscoid	B2
D32	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	CE52
D23	CrenatedDiscoid	B2
D36	CrenatedDiscoid	F2
D23	CrenatedDiscoid	A1
D9	CrenatedDiscoid	CE48
D21	CrenatedDiscoid	CE50
D23	CrenatedDiscoid	A1
D29	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	B2
D36	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE50
D29	CrenatedDiscoid	F2
D42	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	B2
D42	CrenatedDiscoid	B2
D14	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	B2
D14	CrenatedDiscoid	CE52
D26	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	A1
D23	CrenatedDiscoid	B2
D16	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	B2
D39	CrenatedDiscoid	CE50
D23	CrenatedDiscoid	B2
D36	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	A1
D9	CrenatedDiscoid	CE49
D26	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	F2
D28	CrenatedDiscoid	A1
D39	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE50
D29	CrenatedDiscoid	F2
D30	CrenatedDiscoid	B2
D42	CrenatedDiscoid	D3
D11	CrenatedDiscoid	CE50
D11	CrenatedDiscoid	A1
D39	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	D3
D42	CrenatedDiscoid	B2
D49	CrenatedDiscoid	H3
D49	CrenatedDiscoid	H3
D14	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE49
D32	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	F2
D42	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE49
D11	CrenatedDiscoid	A1
D49	CrenatedDiscoid	H3
D2	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	D3
D14	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	CE48
D11	CrenatedDiscoid	B2
D42	CrenatedDiscoid	F2
D42	CrenatedDiscoid	F2
D11	CrenatedDiscoid	B2
D32	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	B2
D42	CrenatedDiscoid	B2
D26	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE50
D18	CrenatedDiscoid	B2
D26	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE48
D11	CrenatedDiscoid	A1
D29	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE49
D18	CrenatedDiscoid	B2
D21	CrenatedDiscoid	A1
D32	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE52
D21	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	F2
D39	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	CE52
D11	CrenatedDiscoid	B2
D21	CrenatedDiscoid	A1
D14	CrenatedDiscoid	CE52
D23	CrenatedDiscoid	B2
D14	CrenatedDiscoid	CE52
D21	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE49
D49	CrenatedDiscoid	H3
D32	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE50
D26	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	CE49
D21	CrenatedDiscoid	B2
D42	CrenatedDiscoid	D3
D28	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE48
D9	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	B2
D30	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE49
D39	CrenatedDiscoid	A1
D16	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	D3
D37	CrenatedDiscoid	B2
D29	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE49
D5	CrenatedDiscoid	F2
D9	CrenatedDiscoid	B2
D18	CrenatedDiscoid	CE50
D18	CrenatedDiscoid	A1
D37	CrenatedDiscoid	B2
D26	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	F2
D29	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	B2
D14	CrenatedDiscoid	CE52
D9	CrenatedDiscoid	CE49
D26	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	CE49
D21	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE52
D29	CrenatedDiscoid	F2
D37	CrenatedDiscoid	CE50
D32	CrenatedDiscoid	CE50
D37	CrenatedDiscoid	CE50
D21	CrenatedDiscoid	CE50
D37	CrenatedDiscoid	B2
D5	CrenatedDiscoid	F2
D2	CrenatedDiscoid	F2
D5	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE48
D37	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	F2
D14	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	B2
D49	CrenatedDiscoid	H3
D28	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE50
D2	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE52
D9	CrenatedDiscoid	F2
D28	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	CE49
D28	CrenatedDiscoid	A1
D37	CrenatedDiscoid	B2
D32	CrenatedDiscoid	A1
D39	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE50
D5	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	D3
D14	CrenatedDiscoid	A1
D28	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	B2
D18	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE49
D18	CrenatedDiscoid	A1
D18	CrenatedDiscoid	A1
D14	CrenatedDiscoid	CE52
D9	CrenatedDiscoid	CE50
D28	CrenatedDiscoid	CE50
D28	CrenatedDiscoid	F2
D21	CrenatedDiscoid	B2
D18	CrenatedDiscoid	A1
D14	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	F2
D28	CrenatedDiscoid	CE50
D26	CrenatedDiscoid	F2
D28	CrenatedDiscoid	CE50
D9	CrenatedDiscoid	F2
D21	CrenatedDiscoid	CE50
D11	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	CE48
D49	CrenatedDiscoid	H3
D16	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE52
D5	CrenatedDiscoid	CE49
D32	CrenatedDiscoid	CE50
D23	CrenatedDiscoid	B2
D14	CrenatedDiscoid	F2
D2	CrenatedDiscoid	CE52
D49	CrenatedDiscoid	H3
D49	CrenatedDiscoid	H3
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D29	CrenatedDiscoid	F2
D36	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE52
D39	CrenatedDiscoid	CE50
D36	CrenatedDiscoid	CE49
D30	CrenatedDiscoid	B2
D14	CrenatedDiscoid	B2
D26	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE50
D36	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE52
D37	CrenatedDiscoid	A1
D11	CrenatedDiscoid	CE50
D32	CrenatedDiscoid	B2
D28	CrenatedDiscoid	B2
D14	CrenatedDiscoid	B2
D11	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE48
D37	CrenatedDiscoid	A1
D49	CrenatedDiscoid	H3
D39	CrenatedDiscoid	CE50
D9	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	F2
D2	CrenatedDiscoid	F2
D2	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	CE50
D30	CrenatedDiscoid	CE50
D2	CrenatedDiscoid	CE52
D11	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	B2
D49	CrenatedDiscoid	H3
D23	CrenatedDiscoid	A1
D26	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	A1
D18	CrenatedDiscoid	A1
D23	CrenatedDiscoid	CE49
D30	CrenatedDiscoid	B2
D37	CrenatedDiscoid	CE50
D49	CrenatedDiscoid	H3
D37	CrenatedDiscoid	A1
D21	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE52
D39	CrenatedDiscoid	B2
D28	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE49
D32	CrenatedDiscoid	A1
D5	CrenatedDiscoid	F2
D28	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	B2
D9	CrenatedDiscoid	F2
D30	CrenatedDiscoid	B2
D29	CrenatedDiscoid	CE49
D29	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	F2
D36	CrenatedDiscoid	CE49
D37	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE50
D28	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	CE50
D2	CrenatedDiscoid	CE52
D30	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	B2
D23	CrenatedDiscoid	F2
D28	CrenatedDiscoid	A1
D14	CrenatedDiscoid	B2
D30	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	A1
D14	CrenatedDiscoid	A1
D36	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	F2
D23	CrenatedDiscoid	F2
D36	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE52
D49	CrenatedDiscoid	H3
D21	CrenatedDiscoid	CE50
D36	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE48
D36	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	A1
D18	CrenatedDiscoid	A1
D23	CrenatedDiscoid	A1
D9	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE50
D36	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	CE52
D26	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE49
D11	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE50
D11	CrenatedDiscoid	B2
D5	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	B2
D9	CrenatedDiscoid	CE48
D37	CrenatedDiscoid	CE50
D18	CrenatedDiscoid	A1
D23	CrenatedDiscoid	A1
D42	CrenatedDiscoid	B2
D42	CrenatedDiscoid	D3
D32	CrenatedDiscoid	A1
D14	CrenatedDiscoid	CE52
D9	CrenatedDiscoid	CE50
D29	CrenatedDiscoid	F2
D21	CrenatedDiscoid	B2
D11	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	A1
D9	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE50
D39	CrenatedDiscoid	A1
D18	CrenatedDiscoid	B2
D39	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	A1
D36	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE52
D49	CrenatedDiscoid	H3
D9	CrenatedDiscoid	CE48
D9	CrenatedDiscoid	A1
D32	CrenatedDiscoid	B2
D36	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE52
D39	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	B2
D39	CrenatedDiscoid	B2
D26	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	CE52
D32	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	A1
D14	CrenatedDiscoid	A1
D14	CrenatedDiscoid	B2
D16	CrenatedDiscoid	A1
D30	CrenatedDiscoid	B2
D16	CrenatedDiscoid	CE49
D39	CrenatedDiscoid	A1
D29	CrenatedDiscoid	F2
D39	CrenatedDiscoid	A1
D21	CrenatedDiscoid	CE50
D26	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	B2
D49	CrenatedDiscoid	H3
D23	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	B2
D23	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	A1
D28	CrenatedDiscoid	B2
D28	CrenatedDiscoid	A1
D14	CrenatedDiscoid	A1
D28	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	F2
D30	CrenatedDiscoid	A1
D23	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE52
D49	CrenatedDiscoid	H3
D30	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	D3
D9	CrenatedDiscoid	CE49
D37	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	CE49
D5	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	A1
D9	CrenatedDiscoid	CE50
D36	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	F2
D36	CrenatedDiscoid	CE48
D9	CrenatedDiscoid	A1
D21	CrenatedDiscoid	A1
D29	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	F2
D49	CrenatedDiscoid	H3
D42	CrenatedDiscoid	F2
D32	CrenatedDiscoid	B2
D9	CrenatedDiscoid	CE49
D26	CrenatedDiscoid	F2
D2	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE48
D30	CrenatedDiscoid	A1
D26	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	D3
D9	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	CE49
D29	CrenatedDiscoid	CE48
D2	CrenatedDiscoid	CE49
D29	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	F2
D32	CrenatedDiscoid	CE50
D29	CrenatedDiscoid	CE49
D28	CrenatedDiscoid	F2
D23	CrenatedDiscoid	CE49
D28	CrenatedDiscoid	CE48
D9	CrenatedDiscoid	CE49
D28	CrenatedDiscoid	B2
D5	CrenatedDiscoid	F2
D2	CrenatedDiscoid	CE48
D5	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE49
D28	CrenatedDiscoid	B2
D32	CrenatedDiscoid	B2
D9	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	D3
D18	CrenatedDiscoid	A1
D16	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	F2
D42	CrenatedDiscoid	CE48
D9	CrenatedDiscoid	F2
D42	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	F2
D28	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	B2
D11	CrenatedDiscoid	A1
D16	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	F2
D39	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE48
D21	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE52
D2	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE52
D23	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE50
D37	CrenatedDiscoid	B2
D49	CrenatedDiscoid	H3
D30	CrenatedDiscoid	A1
D42	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D5	CrenatedDiscoid	CE49
D26	CrenatedDiscoid	F2
D26	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	B2
D16	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE52
D36	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	CE50
D42	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	B2
D23	CrenatedDiscoid	F2
D5	CrenatedDiscoid	F2
D9	CrenatedDiscoid	CE50
D11	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	CE48
D11	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	A1
D9	CrenatedDiscoid	F2
D5	CrenatedDiscoid	CE49
D21	CrenatedDiscoid	CE50
D28	CrenatedDiscoid	CE48
D39	CrenatedDiscoid	B2
D28	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	D3
D49	CrenatedDiscoid	H3
D14	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D14	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE48
D16	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	B2
D42	CrenatedDiscoid	D3
D11	CrenatedDiscoid	A1
D14	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	CE52
D16	CrenatedDiscoid	F2
D16	CrenatedDiscoid	A1
D29	CrenatedDiscoid	CE48
D11	CrenatedDiscoid	B2
D23	CrenatedDiscoid	B2
D29	CrenatedDiscoid	CE49
D30	CrenatedDiscoid	A1
D16	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE49
D29	CrenatedDiscoid	CE49
D32	CrenatedDiscoid	CE50
D23	CrenatedDiscoid	CE49
D49	CrenatedDiscoid	H3
D30	CrenatedDiscoid	A1
D26	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	F2
D42	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	B2
D37	CrenatedDiscoid	B2
D9	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE52
D23	CrenatedDiscoid	CE50
D21	CrenatedDiscoid	B2
D26	CrenatedDiscoid	F2
D11	CrenatedDiscoid	CE50
D49	CrenatedDiscoid	H3
D9	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE49
D23	CrenatedDiscoid	F2
D2	CrenatedDiscoid	CE52
D37	CrenatedDiscoid	CE50
D2	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE48
D21	CrenatedDiscoid	A1
D49	CrenatedDiscoid	H3
D28	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE48
D11	CrenatedDiscoid	A1
D5	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE48
D32	CrenatedDiscoid	CE50
D18	CrenatedDiscoid	CE50
D37	CrenatedDiscoid	A1
D2	CrenatedDiscoid	CE49
D18	CrenatedDiscoid	A1
D11	CrenatedDiscoid	B2
D14	CrenatedDiscoid	CE52
D21	CrenatedDiscoid	B2
D30	CrenatedDiscoid	B2
D37	CrenatedDiscoid	CE50
D30	CrenatedDiscoid	A1
D23	CrenatedDiscoid	CE48
D42	CrenatedDiscoid	CE52
D42	CrenatedDiscoid	CE48
D28	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE52
D28	CrenatedDiscoid	A1
D23	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	F2
D29	CrenatedDiscoid	CE48
D36	CrenatedDiscoid	CE49
D36	CrenatedDiscoid	CE49
D42	CrenatedDiscoid	B2
D9	CrenatedDiscoid	CE50
D2	CrenatedDiscoid	CE52
D29	CrenatedDiscoid	F2
D14	CrenatedDiscoid	CE49
D14	CrenatedDiscoid	CE49
D18	CrenatedDiscoid	A1
D11	CrenatedDiscoid	A1
D39	CrenatedDiscoid	B2
D2	CrenatedDiscoid	CE49
D16	CrenatedDiscoid	CE50
D29	CrenatedDiscoid	CE48
D14	CrenatedDiscoid	CE50
D30	CrenatedDiscoid	B2
D42	CrenatedDiscoid	CE48
D36	CrenatedDiscoid	CE48
D36	CrenatedDiscoid	CE49
D2	CrenatedDiscoid	F2
D32	CrenatedDiscoid	CE50
D14	CrenatedDiscoid	B2
D16	CrenatedDiscoid	CE50
D18	CrenatedDiscoid	CE50
D16	CrenatedDiscoid	CE49
D30	CrenatedDiscoid	CE50
D26	CrenatedDiscoid	CE49
D9	CrenatedDiscoid	CE50
D21	CrenatedDiscoid	B2
D39	CrenatedDiscoid	B2
D23	CrenatedDiscoid	CE50
D9	CrenatedDiscoid	B2
D36	CrenatedDiscoid	CE48
D23	CrenatedDiscoid	F2
D29	CrenatedDiscoid	F2
D16	CrenatedDiscoid	CE48
D26	CrenatedDiscoid	CE49
